obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('7839',)",3771863641.12,14,3.97252011299,3779218460.93,3779218536.81,3771863641.12,0.0,internal_timestamp,2.20300006866,1562874841.12,30.7539997101,0,16.7019996643,1022.34290763,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7840',)",3771863641.19,14,3.97254991531,3779218460.93,3779218536.81,3771863641.19,0.0,internal_timestamp,2.1970000267,1562874841.19,30.7544994354,0,16.7017993927,1022.34330972,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7841',)",3771863641.25,14,3.97257995605,3779218460.93,3779218536.81,3771863641.25,0.0,internal_timestamp,2.18899989128,1562874841.25,30.7548007965,0,16.7017002106,1022.34352784,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7842',)",3771863641.31,14,3.97259998322,3779218460.93,3779218536.81,3771863641.31,0.0,internal_timestamp,2.17700004578,1562874841.31,30.7549991608,0,16.7017002106,1022.34362668,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7843',)",3771863641.38,14,3.97259998322,3779218460.93,3779218536.81,3771863641.38,0.0,internal_timestamp,2.17100000381,1562874841.38,30.7549991608,0,16.7017002106,1022.34360007,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7844',)",3771863641.44,14,3.97257995605,3779218460.93,3779218536.82,3771863641.44,0.0,internal_timestamp,2.16499996185,1562874841.44,30.754699707,0,16.7017993927,1022.34332132,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7845',)",3771863641.5,14,3.97255992889,3779218460.93,3779218536.82,3771863641.5,0.0,internal_timestamp,2.15400004387,1562874841.5,30.7542991638,0,16.7021007538,1022.34289685,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7846',)",3771863641.56,14,3.97254991531,3779218460.93,3779218536.82,3771863641.56,0.0,internal_timestamp,2.14800000191,1562874841.56,30.7539997101,0,16.7024993896,1022.34254989,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7847',)",3771863641.62,14,3.97254991531,3779218460.93,3779218536.82,3771863641.62,0.0,internal_timestamp,2.13800001144,1562874841.62,30.7537994385,0,16.7028007507,1022.34228337,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7848',)",3771863641.69,14,3.97254991531,3779218460.93,3779218536.82,3771863641.69,0.0,internal_timestamp,2.12800002098,1562874841.69,30.7535991669,0,16.702999115,1022.34204032,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7849',)",3771863641.75,14,3.97253990173,3779218460.93,3779218536.82,3771863641.75,0.0,internal_timestamp,2.11800003052,1562874841.75,30.7534999847,0,16.702999115,1022.34191994,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7850',)",3771863641.81,14,3.97252011299,3779218460.93,3779218536.82,3771863641.81,0.0,internal_timestamp,2.11199998856,1562874841.81,30.7532997131,0,16.702999115,1022.3417398,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7851',)",3771863641.88,14,3.97247004509,3779218460.93,3779218536.82,3771863641.88,0.0,internal_timestamp,2.10599994659,1562874841.88,30.7530002594,0,16.7028999329,1022.34150623,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7852',)",3771863641.94,14,3.97241997719,3779218460.93,3779218536.82,3771863641.94,0.0,internal_timestamp,2.09999990463,1562874841.94,30.7523994446,0,16.702999115,1022.34099646,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7853',)",3771863642.0,14,3.97235989571,3779218460.93,3779218536.82,3771863642.0,0.0,internal_timestamp,2.08899998665,1562874842.0,30.751499176,0,16.7035007477,1022.34014329,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7854',)",3771863642.06,14,3.97229003906,3779218460.93,3779218536.82,3771863642.06,0.0,internal_timestamp,2.08100008965,1562874842.06,30.7504005432,0,16.7042007446,1022.33910619,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7855',)",3771863642.12,14,3.972219944,3779218460.93,3779218536.82,3771863642.12,0.0,internal_timestamp,2.0720000267,1562874842.12,30.7492008209,0,16.7049999237,1022.33796456,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7856',)",3771863642.19,14,3.97217988968,3779218460.93,3779218536.82,3771863642.19,0.0,internal_timestamp,2.06500005722,1562874842.19,30.7483997345,0,16.7056007385,1022.33718257,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7857',)",3771863642.25,14,3.97214007378,3779218460.93,3779218536.82,3771863642.25,0.0,internal_timestamp,2.0569999218,1562874842.25,30.7479991913,0,16.7056999207,1022.33681745,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7858',)",3771863642.31,14,3.97211003304,3779218460.93,3779218536.82,3771863642.31,0.0,internal_timestamp,2.0490000248,1562874842.31,30.7479000092,0,16.705499649,1022.33675156,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7859',)",3771863642.43,14,3.97209000587,3779218460.93,3779218536.82,3771863642.43,0.0,internal_timestamp,2.03800010681,1562874842.43,30.7479991913,1,16.7052001953,1022.33684702,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7860',)",3771863642.44,14,3.97205996513,3779218460.93,3779218536.82,3771863642.44,0.0,internal_timestamp,2.02900004387,1562874842.44,30.7479991913,0,16.7049007416,1022.33687531,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7861',)",3771863642.5,14,3.97202992439,3779218460.93,3779218536.82,3771863642.5,0.0,internal_timestamp,2.02099990845,1562874842.5,30.7476997375,0,16.7049007416,1022.33661028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7862',)",3771863642.56,14,3.97200989723,3779218460.93,3779218536.82,3771863642.56,0.0,internal_timestamp,2.01200008392,1562874842.56,30.7472991943,0,16.7052001953,1022.33619511,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7863',)",3771863642.63,14,3.97199010849,3779218460.93,3779218536.82,3771863642.63,0.0,internal_timestamp,2.00500011444,1562874842.63,30.7467002869,0,16.7056999207,1022.33559113,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7864',)",3771863642.69,14,3.97194004059,3779218460.93,3779218536.82,3771863642.69,0.0,internal_timestamp,1.99699997902,1562874842.69,30.7460002899,0,16.7061004639,1022.33492782,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7865',)",3771863642.75,14,3.97188997269,3779218460.93,3779218536.82,3771863642.75,0.0,internal_timestamp,1.98899996281,1562874842.75,30.745300293,0,16.7063999176,1022.33428753,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7866',)",3771863642.81,14,3.97181010246,3779218460.93,3779218536.82,3771863642.81,0.0,internal_timestamp,1.97899997234,1562874842.81,30.744600296,0,16.7064990997,1022.33368399,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7867',)",3771863642.88,14,3.97171998024,3779218460.93,3779218536.82,3771863642.88,0.0,internal_timestamp,1.97000002861,1562874842.88,30.7437992096,0,16.7064990997,1022.33302999,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7868',)",3771863642.94,14,3.97165989876,3779218460.93,3779218536.82,3771863642.94,0.0,internal_timestamp,1.96099996567,1562874842.94,30.7430992126,0,16.7066993713,1022.33240786,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7869',)",3771863643.0,14,3.97161006927,3779218460.93,3779218536.82,3771863643.0,0.0,internal_timestamp,1.95799994469,1562874843.0,30.7423992157,0,16.7070007324,1022.33178931,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7870',)",3771863643.06,14,3.97154998779,3779218460.93,3779218536.82,3771863643.06,0.0,internal_timestamp,1.95200002193,1562874843.06,30.7416992188,0,16.7073993683,1022.3311353,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7871',)",3771863643.12,14,3.97149991989,3779218460.93,3779218536.82,3771863643.12,0.0,internal_timestamp,1.94500005245,1562874843.12,30.7409992218,0,16.7077999115,1022.33047642,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7872',)",3771863643.19,14,3.97146010399,3779218460.93,3779218536.82,3771863643.19,0.0,internal_timestamp,1.93700003624,1562874843.19,30.7404994965,0,16.7078990936,1022.33003528,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7873',)",3771863643.25,14,3.97142004967,3779218460.93,3779218536.82,3771863643.25,0.0,internal_timestamp,1.92999994755,1562874843.25,30.7402000427,0,16.7077999115,1022.32979728,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7874',)",3771863643.31,14,3.97139000893,3779218460.93,3779218536.82,3771863643.31,0.0,internal_timestamp,1.91999995708,1562874843.31,30.7401008606,0,16.7075996399,1022.32972251,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7875',)",3771863643.37,14,3.97136998177,3779218460.93,3779218536.82,3771863643.37,0.0,internal_timestamp,1.92100000381,1562874843.37,30.7399997711,0,16.7075004578,1022.32967205,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7876',)",3771863643.44,14,3.97135996819,3779218460.93,3779218536.82,3771863643.44,0.0,internal_timestamp,1.91499996185,1562874843.44,30.7399997711,0,16.7075004578,1022.32964544,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7877',)",3771863643.5,14,3.97135996819,3779218460.93,3779218536.82,3771863643.5,0.0,internal_timestamp,1.90499997139,1562874843.5,30.739900589,0,16.7075996399,1022.32950247,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7878',)",3771863643.56,14,3.97135996819,3779218460.93,3779218536.82,3771863643.56,0.0,internal_timestamp,1.90100002289,1562874843.56,30.7397994995,0,16.7077007294,1022.32938421,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7879',)",3771863643.62,14,3.97135996819,3779218460.93,3779218536.82,3771863643.62,0.0,internal_timestamp,1.89600002766,1562874843.62,30.7395992279,0,16.7078990936,1022.32916333,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7880',)",3771863643.69,14,3.97132992744,3779218460.93,3779218536.82,3771863643.69,0.0,internal_timestamp,1.88800001144,1562874843.69,30.7392997742,0,16.7080001831,1022.32887527,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7881',)",3771863643.75,14,3.97130990028,3779218460.93,3779218536.82,3771863643.75,0.0,internal_timestamp,1.88199996948,1562874843.75,30.738899231,0,16.7082996368,1022.3284734,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7882',)",3771863643.81,14,3.9712998867,3779218460.93,3779218536.82,3771863643.81,0.0,internal_timestamp,1.87999999523,1562874843.81,30.7385997772,0,16.7085990906,1022.32816677,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7883',)",3771863643.87,14,3.97129011154,3779218460.93,3779218536.82,3771863643.87,0.0,internal_timestamp,1.87300002575,1562874843.87,30.738199234,0,16.7089996338,1022.32773744,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7884',)",3771863643.94,14,3.97127008438,3779218460.93,3779218536.82,3771863643.94,0.0,internal_timestamp,1.86699998379,1562874843.94,30.7378005981,0,16.7092990875,1022.32733704,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7885',)",3771863644.14,14,3.97123003006,3779218460.93,3779218536.82,3771863644.14,0.0,internal_timestamp,1.86300003529,1562874844.14,30.7373008728,1,16.7096004486,1022.32686758,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7886',)",3771863644.15,14,3.97117996216,3779218460.93,3779218536.82,3771863644.15,0.0,internal_timestamp,1.85699999332,1562874844.15,30.7366008759,0,16.7098999023,1022.32623616,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7887',)",3771863644.16,14,3.97113990784,3779218460.93,3779218536.82,3771863644.16,0.0,internal_timestamp,1.85500001907,1562874844.16,30.7360992432,0,16.7099990845,1022.32582017,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7888',)",3771863644.19,14,3.97111010551,3779218460.93,3779218536.82,3771863644.19,0.0,internal_timestamp,1.85099995136,1562874844.19,30.7359008789,0,16.7098999023,1022.32567296,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7889',)",3771863644.25,14,3.97109007835,3779218460.93,3779218536.82,3771863644.25,0.0,internal_timestamp,1.84700000286,1562874844.25,30.7359008789,0,16.7098007202,1022.32567781,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7890',)",3771863644.31,14,3.97107005119,3779218460.93,3779218536.82,3771863644.31,0.0,internal_timestamp,1.84000003338,1562874844.31,30.7357006073,0,16.7098007202,1022.32549325,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7891',)",3771863644.37,14,3.97105002403,3779218460.93,3779218536.82,3771863644.37,0.0,internal_timestamp,1.83500003815,1562874844.37,30.7353000641,0,16.710100174,1022.32509582,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7892',)",3771863644.44,14,3.97106003761,3779218460.93,3779218536.82,3771863644.44,0.0,internal_timestamp,1.83099997044,1562874844.44,30.7348003387,0,16.710899353,1022.32451295,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7893',)",3771863644.5,14,3.97110009193,3779218460.93,3779218536.82,3771863644.5,0.0,internal_timestamp,1.82899999619,1562874844.5,30.7343997955,0,16.7119007111,1022.32396892,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7894',)",3771863644.56,14,3.97116994858,3779218460.93,3779218536.82,3771863644.56,0.0,internal_timestamp,1.8220000267,1562874844.56,30.7343006134,0,16.7126998901,1022.32367978,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7895',)",3771863644.62,14,3.97124004364,3779218460.93,3779218536.82,3771863644.62,0.0,internal_timestamp,1.81500005722,1562874844.62,30.7346992493,0,16.7129993439,1022.32388609,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7896',)",3771863644.69,14,3.9712998867,3779218460.93,3779218536.82,3771863644.69,0.0,internal_timestamp,1.81200003624,1562874844.69,30.7353000641,0,16.7129001617,1022.32435594,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7897',)",3771863644.75,14,3.97135996819,3779218460.93,3779218536.82,3771863644.75,0.0,internal_timestamp,1.80700004101,1562874844.75,30.736000061,0,16.7127990723,1022.32489338,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7898',)",3771863644.81,14,3.97142004967,3779218460.93,3779218536.83,3771863644.81,0.0,internal_timestamp,1.8029999733,1562874844.81,30.7360992432,0,16.713300705,1022.32483739,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7899',)",3771863644.87,14,3.97149991989,3779218460.93,3779218536.83,3771863644.87,0.0,internal_timestamp,1.80200004578,1562874844.87,30.7357006073,0,16.7145996094,1022.32423144,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7900',)",3771863644.94,14,3.97157001495,3779218460.93,3779218536.83,3771863644.94,0.0,internal_timestamp,1.79600000381,1562874844.94,30.7348003387,0,16.7166004181,1022.32305885,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7901',)",3771863645.0,14,3.97163009644,3779218460.93,3779218536.83,3771863645.0,0.0,internal_timestamp,1.78999996185,1562874845.0,30.7338008881,0,16.7185993195,1022.32181063,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7902',)",3771863645.06,14,3.9716899395,3779218460.93,3779218536.83,3771863645.06,0.0,internal_timestamp,1.78499996662,1562874845.06,30.7332000732,0,16.7201004028,1022.32098584,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7903',)",3771863645.12,14,3.9717400074,3779218460.93,3779218536.83,3771863645.12,0.0,internal_timestamp,1.78499996662,1562874845.12,30.7329006195,0,16.7210006714,1022.32055113,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7904',)",3771863645.19,14,3.97180008888,3779218460.93,3779218536.83,3771863645.19,0.0,internal_timestamp,1.77799999714,1562874845.19,30.7329006195,0,16.7217006683,1022.32036056,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7905',)",3771863645.25,14,3.97183990479,3779218460.93,3779218536.83,3771863645.25,0.0,internal_timestamp,1.76999998093,1562874845.25,30.73279953,0,16.7224006653,1022.32008806,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7906',)",3771863645.31,14,3.97185993195,3779218460.93,3779218536.83,3771863645.31,0.0,internal_timestamp,1.76600003242,1562874845.31,30.7325992584,0,16.7229003906,1022.31980291,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7907',)",3771863645.38,14,3.97187995911,3779218460.93,3779218536.83,3771863645.38,0.0,internal_timestamp,1.76300001144,1562874845.38,30.7324008942,0,16.7231998444,1022.3195693,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7908',)",3771863645.44,14,3.97186994553,3779218460.93,3779218536.83,3771863645.44,0.0,internal_timestamp,1.75800001621,1562874845.44,30.7322998047,0,16.723400116,1022.319424,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7909',)",3771863645.5,14,3.97186994553,3779218460.93,3779218536.83,3771863645.5,0.0,internal_timestamp,1.75199997425,1562874845.5,30.7322998047,0,16.723400116,1022.31939739,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7910',)",3771863645.56,14,3.97187995911,3779218460.93,3779218536.83,3771863645.56,0.0,internal_timestamp,1.74699997902,1562874845.56,30.7322006226,0,16.7234992981,1022.31927658,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7911',)",3771863645.62,14,3.97187995911,3779218460.93,3779218536.83,3771863645.62,0.0,internal_timestamp,1.74399995804,1562874845.62,30.732000351,0,16.7238006592,1022.31904107,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7912',)",3771863645.69,14,3.97188997269,3779218460.93,3779218536.83,3771863645.69,0.0,internal_timestamp,1.74000000954,1562874845.69,30.7315998077,0,16.7243995667,1022.3185798,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7913',)",3771863645.75,14,3.97189998627,3779218460.93,3779218536.83,3771863645.75,0.0,internal_timestamp,1.73399996758,1562874845.75,30.731300354,0,16.7250003815,1022.31818671,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7914',)",3771863645.81,14,3.97192001343,3779218460.93,3779218536.83,3771863645.81,0.0,internal_timestamp,1.72899997234,1562874845.81,30.7311000824,0,16.7255001068,1022.31789712,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7915',)",3771863645.88,14,3.97192001343,3779218460.93,3779218536.83,3771863645.88,0.0,internal_timestamp,1.72399997711,1562874845.88,30.7308998108,0,16.7257995605,1022.31765317,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7916',)",3771863645.94,14,3.97193002701,3779218460.93,3779218536.83,3771863645.94,0.0,internal_timestamp,1.72099995613,1562874845.94,30.7308998108,0,16.7257995605,1022.31763987,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7917',)",3771863646.0,14,3.97194004059,3779218460.93,3779218536.83,3771863646.0,0.0,internal_timestamp,1.71300005913,1562874846.0,30.7310009003,0,16.7257995605,1022.31768188,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7918',)",3771863646.06,14,3.97193002701,3779218460.93,3779218536.83,3771863646.06,0.0,internal_timestamp,1.70599997044,1562874846.06,30.7310009003,1,16.7257003784,1022.31767344,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7919',)",3771863646.12,14,3.97194004059,3779218460.93,3779218536.83,3771863646.12,0.0,internal_timestamp,1.7009999752,1562874846.12,30.7311992645,0,16.7255001068,1022.31784897,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7920',)",3771863646.19,14,3.97194004059,3779218460.93,3779218536.83,3771863646.19,0.0,internal_timestamp,1.69599997997,1562874846.19,30.7313995361,0,16.7252998352,1022.31802596,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7921',)",3771863646.25,14,3.97193002701,3779218460.93,3779218536.83,3771863646.25,0.0,internal_timestamp,1.69099998474,1562874846.25,30.7315006256,0,16.7250995636,1022.31812692,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7922',)",3771863646.31,14,3.97194004059,3779218460.93,3779218536.83,3771863646.31,0.0,internal_timestamp,1.68400001526,1562874846.31,30.7315998077,0,16.7250995636,1022.3181719,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7923',)",3771863646.38,14,3.97194004059,3779218460.93,3779218536.83,3771863646.38,0.0,internal_timestamp,1.67900002003,1562874846.38,30.7318992615,0,16.7247009277,1022.31847013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7924',)",3771863646.44,14,3.97193002701,3779218460.93,3779218536.83,3771863646.44,0.0,internal_timestamp,1.6740000248,1562874846.44,30.7322998047,0,16.7240009308,1022.31891453,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7925',)",3771863646.5,14,3.97190999985,3779218460.93,3779218536.83,3771863646.5,0.0,internal_timestamp,1.66400003433,1562874846.5,30.7329998016,0,16.7229003906,1022.31965758,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7926',)",3771863646.56,14,3.97187995911,3779218460.93,3779218536.83,3771863646.56,0.0,internal_timestamp,1.65400004387,1562874846.56,30.7336006165,0,16.7217006683,1022.32034721,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7927',)",3771863646.62,14,3.97185993195,3779218460.93,3779218536.83,3771863646.62,0.0,internal_timestamp,1.65199995041,1562874846.62,30.7339992523,0,16.7210006714,1022.32080343,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7928',)",3771863646.69,14,3.97186994553,3779218460.93,3779218536.83,3771863646.69,0.0,internal_timestamp,1.64699995518,1562874846.69,30.7341003418,0,16.7210006714,1022.32085875,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7929',)",3771863646.75,14,3.97189998627,3779218460.93,3779218536.83,3771863646.75,0.0,internal_timestamp,1.63999998569,1562874846.75,30.7338008881,0,16.7215995789,1022.32046167,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7930',)",3771863646.81,14,3.97193002701,3779218460.93,3779218536.83,3771863646.81,0.0,internal_timestamp,1.63199996948,1562874846.81,30.7334003448,0,16.7226009369,1022.31989095,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7931',)",3771863646.87,14,3.97197008133,3779218460.93,3779218536.83,3771863646.87,0.0,internal_timestamp,1.62800002098,1562874846.87,30.7329998016,0,16.7236003876,1022.31933839,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7932',)",3771863646.94,14,3.97199010849,3779218460.93,3779218536.83,3771863646.94,0.0,internal_timestamp,1.62399995327,1562874846.94,30.7325000763,0,16.7245998383,1022.31870979,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7933',)",3771863647.0,14,3.97201991081,3779218460.93,3779218536.83,3771863647.0,0.0,internal_timestamp,1.62000000477,1562874847.0,30.732000351,0,16.7254009247,1022.31812641,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7934',)",3771863647.06,14,3.97203993797,3779218460.93,3779218536.83,3771863647.06,0.0,internal_timestamp,1.61600005627,1562874847.06,30.7315998077,0,16.7262001038,1022.31761948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7935',)",3771863647.13,14,3.97204995155,3779218460.93,3779218536.83,3771863647.13,0.0,internal_timestamp,1.60899996758,1562874847.13,30.7311000824,0,16.7269001007,1022.31704582,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7936',)",3771863647.19,14,3.97204995155,3779218460.93,3779218536.83,3771863647.19,0.0,internal_timestamp,1.60099995136,1562874847.19,30.7306003571,0,16.7276000977,1022.31646773,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7937',)",3771863647.25,14,3.97203993797,3779218460.93,3779218536.83,3771863647.25,0.0,internal_timestamp,1.60000002384,1562874847.25,30.7303009033,0,16.7278995514,1022.31616549,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7938',)",3771863647.31,14,3.97203993797,3779218460.93,3779218536.83,3771863647.31,0.0,internal_timestamp,1.59599995613,1562874847.31,30.7301998138,0,16.728099823,1022.31602461,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7939',)",3771863647.38,14,3.97202992439,3779218460.93,3779218536.83,3771863647.38,0.0,internal_timestamp,1.5909999609,1562874847.38,30.7301006317,0,16.728099823,1022.31592641,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7940',)",3771863647.44,14,3.97202992439,3779218460.93,3779218536.83,3771863647.44,0.0,internal_timestamp,1.59000003338,1562874847.44,30.7297992706,0,16.7283992767,1022.31562271,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7941',)",3771863647.5,14,3.97203993797,3779218460.93,3779218536.84,3771863647.5,0.0,internal_timestamp,1.5870000124,1562874847.5,30.7292995453,0,16.7292003632,1022.31504374,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7942',)",3771863647.56,14,3.97203993797,3779218460.93,3779218536.84,3771863647.56,0.0,internal_timestamp,1.58000004292,1562874847.56,30.7287006378,0,16.7299995422,1022.31437143,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7943',)",3771863647.63,14,3.97203993797,3779218460.93,3779218536.84,3771863647.63,0.0,internal_timestamp,1.57500004768,1562874847.63,30.7283000946,0,16.7306003571,1022.31390527,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7944',)",3771863647.69,14,3.97205996513,3779218460.93,3779218536.84,3771863647.69,0.0,internal_timestamp,1.57099997997,1562874847.69,30.7282009125,0,16.7308006287,1022.31376584,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7945',)",3771863647.75,14,3.97205996513,3779218460.93,3779218536.84,3771863647.75,0.0,internal_timestamp,1.56599998474,1562874847.75,30.7283992767,0,16.7306003571,1022.31394138,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7946',)",3771863647.81,14,3.97205996513,3779218460.93,3779218536.84,3771863647.81,0.0,internal_timestamp,1.56400001049,1562874847.81,30.7285995483,0,16.7304992676,1022.31410907,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7947',)",3771863647.87,14,3.97209000587,3779218460.93,3779218536.84,3771863647.87,0.0,internal_timestamp,1.5529999733,1562874847.87,30.7287006378,0,16.7306003571,1022.31411473,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7948',)",3771863647.94,14,3.9721300602,3779218460.93,3779218536.84,3771863647.94,0.0,internal_timestamp,1.55200004578,1562874847.94,30.7285995483,0,16.7311000824,1022.31391888,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7949',)",3771863648.0,14,3.97217011452,3779218460.93,3779218536.84,3771863648.0,0.0,internal_timestamp,1.54700005054,1562874848.0,30.7283000946,0,16.732000351,1022.31346192,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
